warm start from runs/run100k/ckpt_100000.pt (2,773,699 params)
learner on mps, 6 workers x 48 games (cpu, 2 threads), sims=32, net 2,773,699 params, study=on, gate at 0 games
  GATE OPEN @1: study/resignation enabled
[25/60000] warmup | plies 49 decisive 96% | buffer 1229 steps 0 | 12.3 g/min eta 81.5h
[12650/60000] loss 2.053 (pi 1.650 v 0.081 q 0.028 c 0.046) | plies 109 decisive 78% | buffer 200000 steps 23397 | 66.9 g/min eta 11.8h
[12675/60000] loss 2.052 (pi 1.650 v 0.081 q 0.028 c 0.046) | plies 107 decisive 80% | buffer 200000 steps 23445 | 67.0 g/min eta 11.8h
[12700/60000] loss 2.054 (pi 1.651 v 0.080 q 0.028 c 0.047) | plies 106 decisive 80% | buffer 200000 steps 23491 | 67.0 g/min eta 11.8h
[12725/60000] loss 2.052 (pi 1.653 v 0.080 q 0.028 c 0.046) | plies 105 decisive 82% | buffer 200000 steps 23537 | 67.0 g/min eta 11.8h
[12750/60000] loss 2.056 (pi 1.657 v 0.080 q 0.028 c 0.046) | plies 104 decisive 83% | buffer 200000 steps 23585 | 67.0 g/min eta 11.8h
[12775/60000] loss 2.058 (pi 1.655 v 0.081 q 0.028 c 0.047) | plies 102 decisive 84% | buffer 200000 steps 23629 | 67.0 g/min eta 11.8h
[12800/60000] loss 2.060 (pi 1.657 v 0.081 q 0.028 c 0.046) | plies 100 decisive 86% | buffer 200000 steps 23672 | 67.0 g/min eta 11.7h
[12825/60000] loss 2.063 (pi 1.660 v 0.081 q 0.028 c 0.046) | plies 97 decisive 89% | buffer 200000 steps 23713 | 67.0 g/min eta 11.7h
[12850/60000] loss 2.064 (pi 1.662 v 0.081 q 0.028 c 0.047) | plies 99 decisive 86% | buffer 200000 steps 23761 | 67.0 g/min eta 11.7h
[12875/60000] loss 2.066 (pi 1.666 v 0.080 q 0.028 c 0.046) | plies 99 decisive 85% | buffer 200000 steps 23810 | 67.0 g/min eta 11.7h
[12900/60000] loss 2.060 (pi 1.661 v 0.080 q 0.028 c 0.046) | plies 100 decisive 84% | buffer 200000 steps 23859 | 67.0 g/min eta 11.7h
[12925/60000] loss 2.059 (pi 1.659 v 0.080 q 0.028 c 0.047) | plies 101 decisive 81% | buffer 200000 steps 23906 | 67.0 g/min eta 11.7h
[12950/60000] loss 2.058 (pi 1.656 v 0.081 q 0.028 c 0.046) | plies 99 decisive 82% | buffer 200000 steps 23946 | 67.0 g/min eta 11.7h
[12975/60000] loss 2.067 (pi 1.666 v 0.081 q 0.028 c 0.046) | plies 100 decisive 82% | buffer 200000 steps 23991 | 67.0 g/min eta 11.7h
[13000/60000] loss 2.064 (pi 1.665 v 0.080 q 0.028 c 0.046) | plies 101 decisive 80% | buffer 200000 steps 24036 | 67.0 g/min eta 11.7h
  EVAL @13000: q-greedy 4-20-0 | policy-greedy 12-12-0 | search 8-0-0 (eval 74s)
[13025/60000] loss 2.065 (pi 1.666 v 0.080 q 0.028 c 0.047) | plies 102 decisive 78% | buffer 200000 steps 24079 | 66.6 g/min eta 11.8h
[13050/60000] loss 2.070 (pi 1.670 v 0.081 q 0.028 c 0.046) | plies 100 decisive 80% | buffer 200000 steps 24122 | 66.7 g/min eta 11.7h
[13075/60000] loss 2.064 (pi 1.666 v 0.080 q 0.028 c 0.046) | plies 100 decisive 80% | buffer 200000 steps 24166 | 66.8 g/min eta 11.7h
[13100/60000] loss 2.067 (pi 1.665 v 0.081 q 0.027 c 0.046) | plies 101 decisive 80% | buffer 200000 steps 24217 | 66.9 g/min eta 11.7h
[13125/60000] loss 2.066 (pi 1.662 v 0.081 q 0.028 c 0.047) | plies 102 decisive 80% | buffer 200000 steps 24265 | 66.9 g/min eta 11.7h
[13150/60000] loss 2.073 (pi 1.669 v 0.081 q 0.028 c 0.047) | plies 103 decisive 80% | buffer 200000 steps 24310 | 66.9 g/min eta 11.7h
[13175/60000] loss 2.068 (pi 1.664 v 0.081 q 0.028 c 0.047) | plies 103 decisive 80% | buffer 200000 steps 24359 | 66.8 g/min eta 11.7h
[13200/60000] loss 2.069 (pi 1.663 v 0.081 q 0.028 c 0.046) | plies 102 decisive 81% | buffer 200000 steps 24400 | 66.9 g/min eta 11.7h
[13225/60000] loss 2.072 (pi 1.666 v 0.081 q 0.028 c 0.046) | plies 102 decisive 82% | buffer 200000 steps 24448 | 66.9 g/min eta 11.7h
[13250/60000] loss 2.065 (pi 1.662 v 0.081 q 0.028 c 0.045) | plies 105 decisive 80% | buffer 200000 steps 24502 | 66.9 g/min eta 11.7h
[13275/60000] loss 2.071 (pi 1.667 v 0.081 q 0.028 c 0.045) | plies 105 decisive 80% | buffer 200000 steps 24549 | 66.9 g/min eta 11.6h
[13300/60000] loss 2.064 (pi 1.663 v 0.081 q 0.028 c 0.045) | plies 103 decisive 82% | buffer 200000 steps 24599 | 66.9 g/min eta 11.6h
[13325/60000] loss 2.069 (pi 1.669 v 0.080 q 0.028 c 0.045) | plies 103 decisive 82% | buffer 200000 steps 24646 | 66.9 g/min eta 11.6h
[13350/60000] loss 2.070 (pi 1.670 v 0.080 q 0.028 c 0.045) | plies 105 decisive 79% | buffer 200000 steps 24697 | 66.9 g/min eta 11.6h
[13375/60000] loss 2.073 (pi 1.671 v 0.080 q 0.028 c 0.046) | plies 104 decisive 79% | buffer 200000 steps 24742 | 66.9 g/min eta 11.6h
[13400/60000] loss 2.072 (pi 1.668 v 0.081 q 0.028 c 0.045) | plies 104 decisive 80% | buffer 200000 steps 24787 | 66.9 g/min eta 11.6h
[13425/60000] loss 2.078 (pi 1.674 v 0.081 q 0.028 c 0.044) | plies 104 decisive 80% | buffer 200000 steps 24828 | 66.9 g/min eta 11.6h
[13450/60000] loss 2.084 (pi 1.680 v 0.080 q 0.028 c 0.045) | plies 104 decisive 80% | buffer 200000 steps 24882 | 66.9 g/min eta 11.6h
[13475/60000] loss 2.084 (pi 1.682 v 0.081 q 0.028 c 0.045) | plies 102 decisive 82% | buffer 200000 steps 24927 | 66.9 g/min eta 11.6h
[13500/60000] loss 2.086 (pi 1.681 v 0.082 q 0.028 c 0.046) | plies 103 decisive 82% | buffer 200000 steps 24976 | 66.9 g/min eta 11.6h
[13525/60000] loss 2.085 (pi 1.683 v 0.081 q 0.028 c 0.046) | plies 103 decisive 80% | buffer 200000 steps 25027 | 66.9 g/min eta 11.6h
[13550/60000] loss 2.090 (pi 1.686 v 0.081 q 0.028 c 0.045) | plies 101 decisive 82% | buffer 200000 steps 25074 | 66.9 g/min eta 11.6h
[13575/60000] loss 2.093 (pi 1.692 v 0.081 q 0.028 c 0.045) | plies 104 decisive 80% | buffer 200000 steps 25126 | 66.9 g/min eta 11.6h
[13600/60000] loss 2.087 (pi 1.689 v 0.080 q 0.028 c 0.045) | plies 104 decisive 78% | buffer 200000 steps 25170 | 66.9 g/min eta 11.6h
[13625/60000] loss 2.090 (pi 1.690 v 0.081 q 0.028 c 0.046) | plies 103 decisive 80% | buffer 200000 steps 25212 | 66.9 g/min eta 11.5h
[13650/60000] loss 2.097 (pi 1.696 v 0.081 q 0.028 c 0.046) | plies 103 decisive 80% | buffer 200000 steps 25259 | 66.9 g/min eta 11.5h
[13675/60000] loss 2.092 (pi 1.693 v 0.081 q 0.028 c 0.047) | plies 105 decisive 78% | buffer 200000 steps 25309 | 66.9 g/min eta 11.5h
[13700/60000] loss 2.088 (pi 1.690 v 0.081 q 0.028 c 0.046) | plies 103 decisive 80% | buffer 200000 steps 25353 | 66.9 g/min eta 11.5h
[13725/60000] loss 2.099 (pi 1.697 v 0.082 q 0.028 c 0.045) | plies 102 decisive 82% | buffer 200000 steps 25397 | 66.9 g/min eta 11.5h
[13750/60000] loss 2.091 (pi 1.691 v 0.081 q 0.028 c 0.045) | plies 101 decisive 82% | buffer 200000 steps 25444 | 66.9 g/min eta 11.5h
[13775/60000] loss 2.086 (pi 1.685 v 0.082 q 0.028 c 0.046) | plies 100 decisive 84% | buffer 200000 steps 25492 | 66.9 g/min eta 11.5h
[13800/60000] loss 2.088 (pi 1.686 v 0.082 q 0.028 c 0.046) | plies 101 decisive 84% | buffer 200000 steps 25536 | 66.9 g/min eta 11.5h
[13825/60000] loss 2.087 (pi 1.686 v 0.082 q 0.028 c 0.045) | plies 102 decisive 81% | buffer 200000 steps 25580 | 67.0 g/min eta 11.5h
[13850/60000] loss 2.083 (pi 1.682 v 0.081 q 0.028 c 0.046) | plies 102 decisive 82% | buffer 200000 steps 25626 | 67.0 g/min eta 11.5h
[13875/60000] loss 2.089 (pi 1.689 v 0.082 q 0.028 c 0.046) | plies 101 decisive 82% | buffer 200000 steps 25674 | 67.0 g/min eta 11.5h
[13900/60000] loss 2.088 (pi 1.687 v 0.082 q 0.028 c 0.045) | plies 102 decisive 80% | buffer 200000 steps 25718 | 67.0 g/min eta 11.5h
[13925/60000] loss 2.093 (pi 1.692 v 0.081 q 0.028 c 0.046) | plies 102 decisive 80% | buffer 200000 steps 25763 | 67.0 g/min eta 11.5h
[13950/60000] loss 2.095 (pi 1.690 v 0.082 q 0.028 c 0.046) | plies 102 decisive 81% | buffer 200000 steps 25810 | 67.0 g/min eta 11.5h
[13975/60000] loss 2.093 (pi 1.687 v 0.082 q 0.028 c 0.045) | plies 102 decisive 80% | buffer 200000 steps 25860 | 67.0 g/min eta 11.4h
[14000/60000] loss 2.096 (pi 1.688 v 0.082 q 0.028 c 0.046) | plies 101 decisive 82% | buffer 200000 steps 25904 | 67.0 g/min eta 11.4h
  EVAL @14000: q-greedy 3-21-0 | policy-greedy 13-11-0 | search 8-0-0 (eval 58s)
[14025/60000] loss 2.089 (pi 1.683 v 0.083 q 0.028 c 0.046) | plies 101 decisive 82% | buffer 200000 steps 25947 | 66.7 g/min eta 11.5h
[14050/60000] loss 2.096 (pi 1.690 v 0.082 q 0.028 c 0.046) | plies 100 decisive 82% | buffer 200000 steps 25988 | 66.8 g/min eta 11.5h
[14075/60000] loss 2.105 (pi 1.698 v 0.082 q 0.028 c 0.047) | plies 101 decisive 82% | buffer 200000 steps 26038 | 66.9 g/min eta 11.4h
[14100/60000] loss 2.106 (pi 1.699 v 0.082 q 0.028 c 0.046) | plies 101 decisive 83% | buffer 200000 steps 26082 | 66.9 g/min eta 11.4h
[14125/60000] loss 2.104 (pi 1.698 v 0.082 q 0.028 c 0.047) | plies 101 decisive 84% | buffer 200000 steps 26129 | 66.9 g/min eta 11.4h
[14150/60000] loss 2.106 (pi 1.702 v 0.082 q 0.028 c 0.047) | plies 102 decisive 84% | buffer 200000 steps 26179 | 66.9 g/min eta 11.4h
[14175/60000] loss 2.092 (pi 1.690 v 0.081 q 0.028 c 0.048) | plies 102 decisive 84% | buffer 200000 steps 26227 | 66.9 g/min eta 11.4h
[14200/60000] loss 2.086 (pi 1.684 v 0.082 q 0.028 c 0.047) | plies 102 decisive 83% | buffer 200000 steps 26272 | 66.9 g/min eta 11.4h
[14225/60000] loss 2.090 (pi 1.685 v 0.082 q 0.028 c 0.046) | plies 104 decisive 81% | buffer 200000 steps 26322 | 66.9 g/min eta 11.4h
[14250/60000] loss 2.103 (pi 1.694 v 0.083 q 0.028 c 0.046) | plies 107 decisive 80% | buffer 200000 steps 26375 | 66.9 g/min eta 11.4h
[14275/60000] loss 2.109 (pi 1.701 v 0.082 q 0.028 c 0.046) | plies 105 decisive 82% | buffer 200000 steps 26419 | 66.9 g/min eta 11.4h
[14300/60000] loss 2.105 (pi 1.698 v 0.083 q 0.028 c 0.045) | plies 104 decisive 82% | buffer 200000 steps 26460 | 67.0 g/min eta 11.4h
[14325/60000] loss 2.109 (pi 1.700 v 0.084 q 0.028 c 0.047) | plies 104 decisive 82% | buffer 200000 steps 26501 | 67.0 g/min eta 11.4h
[14350/60000] loss 2.104 (pi 1.694 v 0.084 q 0.028 c 0.047) | plies 105 decisive 80% | buffer 200000 steps 26553 | 67.0 g/min eta 11.4h
[14375/60000] loss 2.113 (pi 1.703 v 0.083 q 0.028 c 0.047) | plies 105 decisive 80% | buffer 200000 steps 26599 | 67.0 g/min eta 11.3h
[14400/60000] loss 2.107 (pi 1.698 v 0.083 q 0.028 c 0.046) | plies 106 decisive 80% | buffer 200000 steps 26648 | 67.0 g/min eta 11.3h
[14425/60000] loss 2.104 (pi 1.696 v 0.083 q 0.028 c 0.046) | plies 105 decisive 81% | buffer 200000 steps 26697 | 66.9 g/min eta 11.3h
[14450/60000] loss 2.101 (pi 1.695 v 0.082 q 0.028 c 0.047) | plies 102 decisive 84% | buffer 200000 steps 26741 | 66.9 g/min eta 11.3h
[14475/60000] loss 2.108 (pi 1.700 v 0.082 q 0.028 c 0.046) | plies 103 decisive 82% | buffer 200000 steps 26790 | 66.9 g/min eta 11.3h
[14500/60000] loss 2.105 (pi 1.697 v 0.082 q 0.028 c 0.045) | plies 103 decisive 82% | buffer 200000 steps 26831 | 66.9 g/min eta 11.3h
[14525/60000] loss 2.111 (pi 1.699 v 0.082 q 0.028 c 0.046) | plies 103 decisive 81% | buffer 200000 steps 26875 | 66.9 g/min eta 11.3h
[14550/60000] loss 2.110 (pi 1.698 v 0.083 q 0.028 c 0.046) | plies 102 decisive 82% | buffer 200000 steps 26922 | 67.0 g/min eta 11.3h
[14575/60000] loss 2.114 (pi 1.706 v 0.082 q 0.028 c 0.045) | plies 103 decisive 81% | buffer 200000 steps 26970 | 67.0 g/min eta 11.3h
[14600/60000] loss 2.115 (pi 1.706 v 0.083 q 0.028 c 0.046) | plies 102 decisive 82% | buffer 200000 steps 27017 | 67.0 g/min eta 11.3h
[14625/60000] loss 2.118 (pi 1.710 v 0.082 q 0.028 c 0.046) | plies 101 decisive 82% | buffer 200000 steps 27066 | 67.0 g/min eta 11.3h
[14650/60000] loss 2.118 (pi 1.708 v 0.083 q 0.027 c 0.045) | plies 103 decisive 81% | buffer 200000 steps 27114 | 67.0 g/min eta 11.3h
[14675/60000] loss 2.124 (pi 1.712 v 0.083 q 0.028 c 0.044) | plies 104 decisive 81% | buffer 200000 steps 27162 | 67.0 g/min eta 11.3h
[14700/60000] loss 2.117 (pi 1.706 v 0.083 q 0.028 c 0.044) | plies 105 decisive 80% | buffer 200000 steps 27211 | 67.0 g/min eta 11.3h
[14725/60000] loss 2.121 (pi 1.712 v 0.083 q 0.028 c 0.045) | plies 106 decisive 79% | buffer 200000 steps 27261 | 67.0 g/min eta 11.3h
[14750/60000] loss 2.114 (pi 1.707 v 0.083 q 0.028 c 0.045) | plies 106 decisive 79% | buffer 200000 steps 27308 | 67.0 g/min eta 11.3h
[14775/60000] loss 2.114 (pi 1.708 v 0.083 q 0.028 c 0.045) | plies 105 decisive 80% | buffer 200000 steps 27356 | 66.9 g/min eta 11.3h
[14800/60000] loss 2.120 (pi 1.715 v 0.082 q 0.028 c 0.045) | plies 105 decisive 80% | buffer 200000 steps 27401 | 67.0 g/min eta 11.2h
[14825/60000] loss 2.120 (pi 1.714 v 0.082 q 0.028 c 0.045) | plies 105 decisive 80% | buffer 200000 steps 27450 | 67.0 g/min eta 11.2h
[14850/60000] loss 2.122 (pi 1.716 v 0.082 q 0.028 c 0.045) | plies 104 decisive 82% | buffer 200000 steps 27499 | 67.0 g/min eta 11.2h
[14875/60000] loss 2.122 (pi 1.714 v 0.083 q 0.028 c 0.046) | plies 103 decisive 82% | buffer 200000 steps 27546 | 67.0 g/min eta 11.2h
[14900/60000] loss 2.125 (pi 1.714 v 0.084 q 0.029 c 0.047) | plies 103 decisive 82% | buffer 200000 steps 27593 | 67.0 g/min eta 11.2h
[14925/60000] loss 2.125 (pi 1.713 v 0.083 q 0.028 c 0.047) | plies 101 decisive 84% | buffer 200000 steps 27638 | 67.0 g/min eta 11.2h
[14950/60000] loss 2.121 (pi 1.711 v 0.083 q 0.028 c 0.047) | plies 104 decisive 80% | buffer 200000 steps 27688 | 67.0 g/min eta 11.2h
[14975/60000] loss 2.119 (pi 1.714 v 0.083 q 0.028 c 0.046) | plies 104 decisive 80% | buffer 200000 steps 27733 | 67.0 g/min eta 11.2h
[15000/60000] loss 2.120 (pi 1.713 v 0.082 q 0.028 c 0.046) | plies 104 decisive 80% | buffer 200000 steps 27777 | 67.0 g/min eta 11.2h
  EVAL @15000: q-greedy 1-23-0 | policy-greedy 11-13-0 | search 8-0-0 (eval 57s)
[15025/60000] loss 2.127 (pi 1.721 v 0.083 q 0.028 c 0.046) | plies 104 decisive 81% | buffer 200000 steps 27825 | 66.8 g/min eta 11.2h
[15050/60000] loss 2.123 (pi 1.718 v 0.082 q 0.028 c 0.046) | plies 104 decisive 80% | buffer 200000 steps 27869 | 66.9 g/min eta 11.2h
[15075/60000] loss 2.121 (pi 1.716 v 0.082 q 0.029 c 0.047) | plies 103 decisive 82% | buffer 200000 steps 27916 | 66.9 g/min eta 11.2h
[15100/60000] loss 2.132 (pi 1.725 v 0.082 q 0.028 c 0.047) | plies 102 decisive 82% | buffer 200000 steps 27967 | 67.0 g/min eta 11.2h
[15125/60000] loss 2.128 (pi 1.722 v 0.082 q 0.028 c 0.046) | plies 101 decisive 82% | buffer 200000 steps 28008 | 67.0 g/min eta 11.2h
[15150/60000] loss 2.129 (pi 1.724 v 0.082 q 0.028 c 0.047) | plies 99 decisive 84% | buffer 200000 steps 28051 | 67.0 g/min eta 11.2h
[15175/60000] loss 2.126 (pi 1.719 v 0.082 q 0.029 c 0.047) | plies 100 decisive 84% | buffer 200000 steps 28103 | 67.0 g/min eta 11.2h
[15200/60000] loss 2.132 (pi 1.723 v 0.082 q 0.029 c 0.048) | plies 101 decisive 82% | buffer 200000 steps 28154 | 67.0 g/min eta 11.1h
[15225/60000] loss 2.131 (pi 1.721 v 0.083 q 0.028 c 0.048) | plies 101 decisive 82% | buffer 200000 steps 28203 | 67.0 g/min eta 11.1h
[15250/60000] loss 2.131 (pi 1.723 v 0.083 q 0.028 c 0.048) | plies 101 decisive 82% | buffer 200000 steps 28248 | 67.0 g/min eta 11.1h
[15275/60000] loss 2.132 (pi 1.726 v 0.083 q 0.028 c 0.048) | plies 101 decisive 82% | buffer 200000 steps 28293 | 67.0 g/min eta 11.1h
[15300/60000] loss 2.127 (pi 1.721 v 0.083 q 0.028 c 0.047) | plies 101 decisive 84% | buffer 200000 steps 28342 | 67.0 g/min eta 11.1h
[15325/60000] loss 2.135 (pi 1.726 v 0.084 q 0.029 c 0.047) | plies 103 decisive 82% | buffer 200000 steps 28388 | 67.0 g/min eta 11.1h
[15350/60000] loss 2.136 (pi 1.725 v 0.084 q 0.029 c 0.048) | plies 103 decisive 85% | buffer 200000 steps 28434 | 67.0 g/min eta 11.1h
[15375/60000] loss 2.128 (pi 1.719 v 0.083 q 0.029 c 0.047) | plies 101 decisive 86% | buffer 200000 steps 28479 | 67.0 g/min eta 11.1h
[15400/60000] loss 2.119 (pi 1.712 v 0.083 q 0.029 c 0.048) | plies 100 decisive 86% | buffer 200000 steps 28520 | 67.0 g/min eta 11.1h
[15425/60000] loss 2.131 (pi 1.723 v 0.083 q 0.029 c 0.049) | plies 99 decisive 88% | buffer 200000 steps 28564 | 67.0 g/min eta 11.1h
[15450/60000] loss 2.121 (pi 1.715 v 0.083 q 0.028 c 0.048) | plies 100 decisive 88% | buffer 200000 steps 28611 | 67.0 g/min eta 11.1h
[15475/60000] loss 2.124 (pi 1.720 v 0.083 q 0.028 c 0.047) | plies 101 decisive 86% | buffer 200000 steps 28655 | 67.0 g/min eta 11.1h
[15500/60000] loss 2.119 (pi 1.715 v 0.082 q 0.028 c 0.046) | plies 99 decisive 86% | buffer 200000 steps 28699 | 67.0 g/min eta 11.1h
[15525/60000] loss 2.116 (pi 1.710 v 0.083 q 0.029 c 0.046) | plies 98 decisive 86% | buffer 200000 steps 28748 | 67.1 g/min eta 11.1h
[15550/60000] loss 2.120 (pi 1.713 v 0.084 q 0.029 c 0.046) | plies 99 decisive 85% | buffer 200000 steps 28797 | 67.1 g/min eta 11.0h
[15575/60000] loss 2.126 (pi 1.718 v 0.084 q 0.029 c 0.048) | plies 100 decisive 84% | buffer 200000 steps 28839 | 67.1 g/min eta 11.0h
[15600/60000] loss 2.123 (pi 1.716 v 0.085 q 0.029 c 0.047) | plies 101 decisive 82% | buffer 200000 steps 28887 | 67.1 g/min eta 11.0h
[15625/60000] loss 2.126 (pi 1.718 v 0.084 q 0.029 c 0.048) | plies 100 decisive 81% | buffer 200000 steps 28930 | 67.1 g/min eta 11.0h
[15650/60000] loss 2.130 (pi 1.720 v 0.084 q 0.029 c 0.047) | plies 99 decisive 81% | buffer 200000 steps 28971 | 67.1 g/min eta 11.0h
[15675/60000] loss 2.134 (pi 1.723 v 0.085 q 0.029 c 0.047) | plies 100 decisive 80% | buffer 200000 steps 29018 | 67.1 g/min eta 11.0h
[15700/60000] loss 2.135 (pi 1.723 v 0.085 q 0.029 c 0.047) | plies 102 decisive 80% | buffer 200000 steps 29069 | 67.1 g/min eta 11.0h
[15725/60000] loss 2.135 (pi 1.722 v 0.085 q 0.029 c 0.048) | plies 101 decisive 80% | buffer 200000 steps 29109 | 67.1 g/min eta 11.0h
[15750/60000] loss 2.139 (pi 1.727 v 0.085 q 0.029 c 0.048) | plies 102 decisive 78% | buffer 200000 steps 29159 | 67.1 g/min eta 11.0h
[15775/60000] loss 2.146 (pi 1.733 v 0.085 q 0.029 c 0.049) | plies 101 decisive 78% | buffer 200000 steps 29202 | 67.0 g/min eta 11.0h
[15800/60000] loss 2.143 (pi 1.730 v 0.085 q 0.029 c 0.049) | plies 100 decisive 80% | buffer 200000 steps 29244 | 67.1 g/min eta 11.0h
[15825/60000] loss 2.142 (pi 1.730 v 0.084 q 0.029 c 0.049) | plies 102 decisive 80% | buffer 200000 steps 29295 | 67.1 g/min eta 11.0h
[15850/60000] loss 2.141 (pi 1.731 v 0.084 q 0.029 c 0.049) | plies 103 decisive 80% | buffer 200000 steps 29346 | 67.1 g/min eta 11.0h
[15875/60000] loss 2.143 (pi 1.733 v 0.084 q 0.029 c 0.049) | plies 104 decisive 80% | buffer 200000 steps 29394 | 67.1 g/min eta 11.0h
[15900/60000] loss 2.139 (pi 1.728 v 0.084 q 0.029 c 0.050) | plies 103 decisive 82% | buffer 200000 steps 29441 | 67.1 g/min eta 11.0h
[15925/60000] loss 2.138 (pi 1.727 v 0.084 q 0.029 c 0.050) | plies 105 decisive 82% | buffer 200000 steps 29491 | 67.1 g/min eta 11.0h
[15950/60000] loss 2.137 (pi 1.726 v 0.084 q 0.029 c 0.050) | plies 103 decisive 83% | buffer 200000 steps 29536 | 67.1 g/min eta 10.9h
[15975/60000] loss 2.131 (pi 1.721 v 0.083 q 0.029 c 0.050) | plies 104 decisive 83% | buffer 200000 steps 29582 | 67.1 g/min eta 10.9h
[16000/60000] loss 2.130 (pi 1.722 v 0.082 q 0.029 c 0.049) | plies 104 decisive 84% | buffer 200000 steps 29631 | 67.1 g/min eta 10.9h
  EVAL @16000: q-greedy 2-22-0 | policy-greedy 9-15-0 | search 8-0-0 (eval 50s)
[16025/60000] loss 2.136 (pi 1.728 v 0.082 q 0.028 c 0.048) | plies 106 decisive 83% | buffer 200000 steps 29687 | 66.9 g/min eta 11.0h
[16050/60000] loss 2.135 (pi 1.729 v 0.082 q 0.028 c 0.049) | plies 105 decisive 82% | buffer 200000 steps 29735 | 67.0 g/min eta 10.9h
[16075/60000] loss 2.128 (pi 1.720 v 0.082 q 0.028 c 0.049) | plies 104 decisive 83% | buffer 200000 steps 29784 | 67.0 g/min eta 10.9h
[16100/60000] loss 2.126 (pi 1.717 v 0.083 q 0.029 c 0.049) | plies 104 decisive 82% | buffer 200000 steps 29829 | 67.0 g/min eta 10.9h
[16125/60000] loss 2.125 (pi 1.715 v 0.084 q 0.029 c 0.049) | plies 104 decisive 82% | buffer 200000 steps 29876 | 67.0 g/min eta 10.9h
[16150/60000] loss 2.132 (pi 1.722 v 0.083 q 0.029 c 0.049) | plies 105 decisive 80% | buffer 200000 steps 29927 | 67.0 g/min eta 10.9h
[16175/60000] loss 2.132 (pi 1.722 v 0.084 q 0.029 c 0.049) | plies 107 decisive 80% | buffer 200000 steps 29977 | 67.1 g/min eta 10.9h
[16200/60000] loss 2.141 (pi 1.733 v 0.083 q 0.029 c 0.049) | plies 108 decisive 78% | buffer 200000 steps 30022 | 67.1 g/min eta 10.9h
[16225/60000] loss 2.142 (pi 1.735 v 0.082 q 0.029 c 0.049) | plies 106 decisive 78% | buffer 200000 steps 30070 | 67.1 g/min eta 10.9h
[16250/60000] loss 2.150 (pi 1.742 v 0.082 q 0.029 c 0.049) | plies 106 decisive 78% | buffer 200000 steps 30118 | 67.1 g/min eta 10.9h
[16275/60000] loss 2.142 (pi 1.736 v 0.082 q 0.029 c 0.048) | plies 107 decisive 76% | buffer 200000 steps 30169 | 67.1 g/min eta 10.9h
[16300/60000] loss 2.130 (pi 1.726 v 0.082 q 0.029 c 0.049) | plies 106 decisive 76% | buffer 200000 steps 30214 | 67.1 g/min eta 10.9h
[16325/60000] loss 2.134 (pi 1.730 v 0.081 q 0.029 c 0.048) | plies 105 decisive 78% | buffer 200000 steps 30256 | 67.1 g/min eta 10.8h
[16350/60000] loss 2.142 (pi 1.734 v 0.081 q 0.029 c 0.049) | plies 102 decisive 80% | buffer 200000 steps 30297 | 67.1 g/min eta 10.8h
[16375/60000] loss 2.145 (pi 1.735 v 0.082 q 0.029 c 0.049) | plies 98 decisive 82% | buffer 200000 steps 30338 | 67.1 g/min eta 10.8h
[16400/60000] loss 2.149 (pi 1.739 v 0.083 q 0.029 c 0.049) | plies 99 decisive 82% | buffer 200000 steps 30385 | 67.1 g/min eta 10.8h
[16425/60000] loss 2.148 (pi 1.737 v 0.083 q 0.029 c 0.050) | plies 98 decisive 85% | buffer 200000 steps 30435 | 67.1 g/min eta 10.8h
[16450/60000] loss 2.143 (pi 1.734 v 0.083 q 0.029 c 0.049) | plies 98 decisive 85% | buffer 200000 steps 30479 | 67.1 g/min eta 10.8h
[16475/60000] loss 2.140 (pi 1.730 v 0.083 q 0.029 c 0.050) | plies 97 decisive 88% | buffer 200000 steps 30525 | 67.1 g/min eta 10.8h
[16500/60000] loss 2.129 (pi 1.719 v 0.083 q 0.029 c 0.050) | plies 97 decisive 86% | buffer 200000 steps 30566 | 67.1 g/min eta 10.8h
[16525/60000] loss 2.132 (pi 1.722 v 0.083 q 0.029 c 0.050) | plies 99 decisive 84% | buffer 200000 steps 30612 | 67.1 g/min eta 10.8h
[16550/60000] loss 2.130 (pi 1.723 v 0.082 q 0.029 c 0.048) | plies 102 decisive 82% | buffer 200000 steps 30663 | 67.1 g/min eta 10.8h
[16575/60000] loss 2.135 (pi 1.729 v 0.082 q 0.029 c 0.048) | plies 105 decisive 78% | buffer 200000 steps 30709 | 67.1 g/min eta 10.8h
[16600/60000] loss 2.133 (pi 1.725 v 0.082 q 0.029 c 0.049) | plies 104 decisive 80% | buffer 200000 steps 30752 | 67.1 g/min eta 10.8h
[16625/60000] loss 2.142 (pi 1.733 v 0.083 q 0.030 c 0.050) | plies 104 decisive 79% | buffer 200000 steps 30797 | 67.1 g/min eta 10.8h
[16650/60000] loss 2.139 (pi 1.732 v 0.082 q 0.029 c 0.050) | plies 104 decisive 79% | buffer 200000 steps 30845 | 67.1 g/min eta 10.8h
[16675/60000] loss 2.141 (pi 1.733 v 0.082 q 0.029 c 0.050) | plies 105 decisive 78% | buffer 200000 steps 30892 | 67.1 g/min eta 10.8h
[16700/60000] loss 2.139 (pi 1.732 v 0.082 q 0.029 c 0.050) | plies 106 decisive 79% | buffer 200000 steps 30941 | 67.2 g/min eta 10.7h
