learner on mps, 6 workers x 48 games (cpu, 2 threads), sims=16, net 2,772,161 params, study=on, gate at 2000 games
[25/100000] warmup | plies 42 decisive 100% | buffer 1054 steps 0 | 19.0 g/min eta 87.6h
[59775/100000] loss 1.770 (pi 1.657 v 0.089 q 0.015 c 0.017) | plies 100 decisive 78% | buffer 200000 steps 108232 | 118.5 g/min eta 5.7h
[59800/100000] loss 1.777 (pi 1.665 v 0.090 q 0.015 c 0.017) | plies 102 decisive 76% | buffer 200000 steps 108282 | 118.4 g/min eta 5.7h
[59825/100000] loss 1.773 (pi 1.661 v 0.090 q 0.015 c 0.016) | plies 103 decisive 74% | buffer 200000 steps 108322 | 118.4 g/min eta 5.7h
[59850/100000] loss 1.772 (pi 1.660 v 0.089 q 0.014 c 0.016) | plies 101 decisive 76% | buffer 200000 steps 108359 | 118.5 g/min eta 5.6h
[59875/100000] loss 1.771 (pi 1.660 v 0.089 q 0.014 c 0.016) | plies 103 decisive 75% | buffer 200000 steps 108407 | 118.5 g/min eta 5.6h
[59900/100000] loss 1.763 (pi 1.651 v 0.090 q 0.014 c 0.016) | plies 103 decisive 74% | buffer 200000 steps 108446 | 118.5 g/min eta 5.6h
[59925/100000] loss 1.765 (pi 1.652 v 0.090 q 0.014 c 0.017) | plies 105 decisive 74% | buffer 200000 steps 108496 | 118.5 g/min eta 5.6h
[59950/100000] loss 1.761 (pi 1.649 v 0.089 q 0.015 c 0.016) | plies 106 decisive 73% | buffer 200000 steps 108543 | 118.4 g/min eta 5.6h
[59975/100000] loss 1.760 (pi 1.648 v 0.089 q 0.014 c 0.016) | plies 107 decisive 74% | buffer 200000 steps 108590 | 118.4 g/min eta 5.6h
[60000/100000] loss 1.767 (pi 1.654 v 0.090 q 0.014 c 0.016) | plies 105 decisive 76% | buffer 200000 steps 108633 | 118.5 g/min eta 5.6h
  EVAL @60000: q-greedy 5-19-0 | policy-greedy 10-14-0 | search 8-0-0 (eval 24s)
[60025/100000] loss 1.768 (pi 1.656 v 0.090 q 0.014 c 0.016) | plies 105 decisive 76% | buffer 200000 steps 108677 | 118.4 g/min eta 5.6h
[60050/100000] loss 1.768 (pi 1.657 v 0.089 q 0.014 c 0.016) | plies 103 decisive 76% | buffer 200000 steps 108714 | 118.4 g/min eta 5.6h
[60075/100000] loss 1.770 (pi 1.658 v 0.090 q 0.014 c 0.016) | plies 101 decisive 78% | buffer 200000 steps 108757 | 118.4 g/min eta 5.6h
[60100/100000] loss 1.760 (pi 1.648 v 0.089 q 0.014 c 0.016) | plies 104 decisive 74% | buffer 200000 steps 108806 | 118.4 g/min eta 5.6h
[60125/100000] loss 1.761 (pi 1.650 v 0.089 q 0.014 c 0.017) | plies 105 decisive 74% | buffer 200000 steps 108859 | 118.5 g/min eta 5.6h
[60150/100000] loss 1.773 (pi 1.661 v 0.089 q 0.014 c 0.016) | plies 104 decisive 76% | buffer 200000 steps 108905 | 118.4 g/min eta 5.6h
[60175/100000] loss 1.768 (pi 1.656 v 0.089 q 0.014 c 0.016) | plies 102 decisive 78% | buffer 200000 steps 108947 | 118.4 g/min eta 5.6h
[60200/100000] loss 1.769 (pi 1.658 v 0.089 q 0.014 c 0.016) | plies 102 decisive 76% | buffer 200000 steps 108991 | 118.4 g/min eta 5.6h
[60225/100000] loss 1.764 (pi 1.654 v 0.089 q 0.014 c 0.016) | plies 103 decisive 76% | buffer 200000 steps 109038 | 118.4 g/min eta 5.6h
[60250/100000] loss 1.763 (pi 1.653 v 0.089 q 0.014 c 0.016) | plies 106 decisive 74% | buffer 200000 steps 109080 | 118.4 g/min eta 5.6h
[60275/100000] loss 1.765 (pi 1.654 v 0.089 q 0.014 c 0.016) | plies 107 decisive 72% | buffer 200000 steps 109122 | 118.5 g/min eta 5.6h
[60300/100000] loss 1.761 (pi 1.650 v 0.089 q 0.014 c 0.016) | plies 105 decisive 74% | buffer 200000 steps 109167 | 118.5 g/min eta 5.6h
[60325/100000] loss 1.764 (pi 1.654 v 0.089 q 0.014 c 0.016) | plies 103 decisive 74% | buffer 200000 steps 109209 | 118.5 g/min eta 5.6h
[60350/100000] loss 1.757 (pi 1.646 v 0.089 q 0.014 c 0.016) | plies 104 decisive 72% | buffer 200000 steps 109252 | 118.5 g/min eta 5.6h
[60375/100000] loss 1.759 (pi 1.649 v 0.089 q 0.014 c 0.016) | plies 105 decisive 69% | buffer 200000 steps 109295 | 118.5 g/min eta 5.6h
[60400/100000] loss 1.760 (pi 1.650 v 0.088 q 0.014 c 0.016) | plies 105 decisive 68% | buffer 200000 steps 109342 | 118.5 g/min eta 5.6h
[60425/100000] loss 1.759 (pi 1.649 v 0.087 q 0.014 c 0.016) | plies 105 decisive 70% | buffer 200000 steps 109390 | 118.5 g/min eta 5.6h
[60450/100000] loss 1.766 (pi 1.657 v 0.087 q 0.014 c 0.016) | plies 108 decisive 69% | buffer 200000 steps 109439 | 118.5 g/min eta 5.6h
[60475/100000] loss 1.763 (pi 1.654 v 0.086 q 0.014 c 0.016) | plies 107 decisive 71% | buffer 200000 steps 109482 | 118.5 g/min eta 5.6h
[60500/100000] loss 1.756 (pi 1.647 v 0.087 q 0.014 c 0.016) | plies 106 decisive 72% | buffer 200000 steps 109525 | 118.5 g/min eta 5.6h
[60525/100000] loss 1.759 (pi 1.650 v 0.087 q 0.014 c 0.016) | plies 107 decisive 73% | buffer 200000 steps 109568 | 118.5 g/min eta 5.6h
[60550/100000] loss 1.764 (pi 1.655 v 0.087 q 0.014 c 0.016) | plies 106 decisive 75% | buffer 200000 steps 109613 | 118.5 g/min eta 5.6h
[60575/100000] loss 1.761 (pi 1.651 v 0.087 q 0.014 c 0.016) | plies 107 decisive 76% | buffer 200000 steps 109658 | 118.5 g/min eta 5.5h
[60600/100000] loss 1.765 (pi 1.655 v 0.088 q 0.014 c 0.016) | plies 106 decisive 77% | buffer 200000 steps 109697 | 118.5 g/min eta 5.5h
[60625/100000] loss 1.771 (pi 1.659 v 0.089 q 0.014 c 0.016) | plies 107 decisive 76% | buffer 200000 steps 109744 | 118.5 g/min eta 5.5h
[60650/100000] loss 1.765 (pi 1.653 v 0.090 q 0.014 c 0.016) | plies 104 decisive 77% | buffer 200000 steps 109783 | 118.5 g/min eta 5.5h
[60675/100000] loss 1.765 (pi 1.653 v 0.089 q 0.014 c 0.016) | plies 105 decisive 75% | buffer 200000 steps 109830 | 118.5 g/min eta 5.5h
[60700/100000] loss 1.764 (pi 1.652 v 0.089 q 0.015 c 0.017) | plies 106 decisive 74% | buffer 200000 steps 109876 | 118.5 g/min eta 5.5h
[60725/100000] loss 1.760 (pi 1.647 v 0.090 q 0.014 c 0.016) | plies 106 decisive 73% | buffer 200000 steps 109919 | 118.5 g/min eta 5.5h
[60750/100000] loss 1.755 (pi 1.643 v 0.089 q 0.014 c 0.016) | plies 107 decisive 72% | buffer 200000 steps 109962 | 118.5 g/min eta 5.5h
[60775/100000] loss 1.760 (pi 1.647 v 0.090 q 0.015 c 0.017) | plies 107 decisive 70% | buffer 200000 steps 110005 | 118.5 g/min eta 5.5h
[60800/100000] loss 1.763 (pi 1.650 v 0.090 q 0.015 c 0.017) | plies 106 decisive 72% | buffer 200000 steps 110046 | 118.5 g/min eta 5.5h
[60825/100000] loss 1.759 (pi 1.646 v 0.090 q 0.014 c 0.017) | plies 105 decisive 72% | buffer 200000 steps 110089 | 118.5 g/min eta 5.5h
[60850/100000] loss 1.766 (pi 1.653 v 0.090 q 0.014 c 0.017) | plies 107 decisive 70% | buffer 200000 steps 110132 | 118.5 g/min eta 5.5h
[60875/100000] loss 1.765 (pi 1.652 v 0.090 q 0.015 c 0.017) | plies 105 decisive 72% | buffer 200000 steps 110173 | 118.5 g/min eta 5.5h
[60900/100000] loss 1.763 (pi 1.650 v 0.090 q 0.014 c 0.017) | plies 104 decisive 72% | buffer 200000 steps 110219 | 118.5 g/min eta 5.5h
[60925/100000] loss 1.765 (pi 1.652 v 0.090 q 0.014 c 0.017) | plies 104 decisive 74% | buffer 200000 steps 110267 | 118.5 g/min eta 5.5h
[60950/100000] loss 1.761 (pi 1.648 v 0.090 q 0.014 c 0.016) | plies 105 decisive 72% | buffer 200000 steps 110311 | 118.5 g/min eta 5.5h
[60975/100000] loss 1.765 (pi 1.654 v 0.090 q 0.014 c 0.016) | plies 105 decisive 72% | buffer 200000 steps 110355 | 118.5 g/min eta 5.5h
[61000/100000] loss 1.769 (pi 1.656 v 0.090 q 0.014 c 0.016) | plies 106 decisive 71% | buffer 200000 steps 110400 | 118.5 g/min eta 5.5h
  EVAL @61000: q-greedy 7-17-0 | policy-greedy 10-14-0 | search 8-0-0 (eval 30s)
[61025/100000] loss 1.765 (pi 1.653 v 0.090 q 0.014 c 0.017) | plies 107 decisive 72% | buffer 200000 steps 110445 | 118.4 g/min eta 5.5h
[61050/100000] loss 1.766 (pi 1.654 v 0.089 q 0.014 c 0.016) | plies 107 decisive 72% | buffer 200000 steps 110491 | 118.4 g/min eta 5.5h
[61075/100000] loss 1.766 (pi 1.653 v 0.090 q 0.014 c 0.016) | plies 109 decisive 71% | buffer 200000 steps 110537 | 118.4 g/min eta 5.5h
[61100/100000] loss 1.763 (pi 1.651 v 0.090 q 0.014 c 0.016) | plies 110 decisive 72% | buffer 200000 steps 110582 | 118.4 g/min eta 5.5h
[61125/100000] loss 1.759 (pi 1.648 v 0.089 q 0.014 c 0.016) | plies 110 decisive 72% | buffer 200000 steps 110629 | 118.4 g/min eta 5.5h
[61150/100000] loss 1.762 (pi 1.650 v 0.090 q 0.014 c 0.016) | plies 109 decisive 74% | buffer 200000 steps 110677 | 118.4 g/min eta 5.5h
[61175/100000] loss 1.768 (pi 1.655 v 0.091 q 0.014 c 0.016) | plies 108 decisive 76% | buffer 200000 steps 110722 | 118.5 g/min eta 5.5h
[61200/100000] loss 1.761 (pi 1.649 v 0.090 q 0.014 c 0.016) | plies 107 decisive 76% | buffer 200000 steps 110765 | 118.5 g/min eta 5.5h
[61225/100000] loss 1.766 (pi 1.653 v 0.091 q 0.014 c 0.016) | plies 106 decisive 76% | buffer 200000 steps 110808 | 118.5 g/min eta 5.5h
[61250/100000] loss 1.768 (pi 1.656 v 0.090 q 0.014 c 0.017) | plies 106 decisive 76% | buffer 200000 steps 110852 | 118.5 g/min eta 5.5h
[61275/100000] loss 1.767 (pi 1.653 v 0.090 q 0.014 c 0.017) | plies 104 decisive 77% | buffer 200000 steps 110894 | 118.5 g/min eta 5.4h
[61300/100000] loss 1.768 (pi 1.656 v 0.090 q 0.015 c 0.017) | plies 103 decisive 77% | buffer 200000 steps 110938 | 118.5 g/min eta 5.4h
[61325/100000] loss 1.763 (pi 1.650 v 0.090 q 0.015 c 0.017) | plies 99 decisive 79% | buffer 200000 steps 110977 | 118.5 g/min eta 5.4h
[61350/100000] loss 1.764 (pi 1.650 v 0.091 q 0.015 c 0.016) | plies 99 decisive 80% | buffer 200000 steps 111023 | 118.5 g/min eta 5.4h
[61375/100000] loss 1.758 (pi 1.645 v 0.091 q 0.015 c 0.016) | plies 99 decisive 79% | buffer 200000 steps 111069 | 118.5 g/min eta 5.4h
[61400/100000] loss 1.758 (pi 1.644 v 0.091 q 0.015 c 0.017) | plies 99 decisive 80% | buffer 200000 steps 111112 | 118.5 g/min eta 5.4h
[61425/100000] loss 1.753 (pi 1.639 v 0.091 q 0.015 c 0.017) | plies 97 decisive 80% | buffer 200000 steps 111152 | 118.5 g/min eta 5.4h
[61450/100000] loss 1.753 (pi 1.639 v 0.091 q 0.015 c 0.016) | plies 94 decisive 82% | buffer 200000 steps 111195 | 118.5 g/min eta 5.4h
[61475/100000] loss 1.760 (pi 1.646 v 0.091 q 0.015 c 0.016) | plies 96 decisive 80% | buffer 200000 steps 111235 | 118.5 g/min eta 5.4h
[61500/100000] loss 1.754 (pi 1.640 v 0.091 q 0.015 c 0.017) | plies 96 decisive 80% | buffer 200000 steps 111279 | 118.5 g/min eta 5.4h
[61525/100000] loss 1.755 (pi 1.641 v 0.091 q 0.015 c 0.017) | plies 98 decisive 80% | buffer 200000 steps 111322 | 118.5 g/min eta 5.4h
[61550/100000] loss 1.766 (pi 1.650 v 0.092 q 0.015 c 0.017) | plies 98 decisive 78% | buffer 200000 steps 111362 | 118.5 g/min eta 5.4h
[61575/100000] loss 1.773 (pi 1.657 v 0.092 q 0.015 c 0.017) | plies 98 decisive 78% | buffer 200000 steps 111404 | 118.5 g/min eta 5.4h
[61600/100000] loss 1.770 (pi 1.656 v 0.092 q 0.015 c 0.017) | plies 99 decisive 76% | buffer 200000 steps 111447 | 118.5 g/min eta 5.4h
[61625/100000] loss 1.772 (pi 1.657 v 0.092 q 0.014 c 0.017) | plies 100 decisive 75% | buffer 200000 steps 111492 | 118.5 g/min eta 5.4h
[61650/100000] loss 1.770 (pi 1.654 v 0.093 q 0.015 c 0.017) | plies 101 decisive 76% | buffer 200000 steps 111535 | 118.5 g/min eta 5.4h
[61675/100000] loss 1.772 (pi 1.657 v 0.092 q 0.015 c 0.016) | plies 101 decisive 74% | buffer 200000 steps 111582 | 118.5 g/min eta 5.4h
[61700/100000] loss 1.767 (pi 1.651 v 0.092 q 0.015 c 0.016) | plies 101 decisive 75% | buffer 200000 steps 111624 | 118.5 g/min eta 5.4h
[61725/100000] loss 1.765 (pi 1.651 v 0.091 q 0.015 c 0.016) | plies 102 decisive 74% | buffer 200000 steps 111673 | 118.5 g/min eta 5.4h
[61750/100000] loss 1.770 (pi 1.656 v 0.092 q 0.015 c 0.016) | plies 102 decisive 74% | buffer 200000 steps 111720 | 118.5 g/min eta 5.4h
[61775/100000] loss 1.766 (pi 1.652 v 0.091 q 0.015 c 0.016) | plies 102 decisive 76% | buffer 200000 steps 111765 | 118.5 g/min eta 5.4h
[61800/100000] loss 1.764 (pi 1.650 v 0.091 q 0.015 c 0.017) | plies 102 decisive 77% | buffer 200000 steps 111810 | 118.5 g/min eta 5.4h
[61825/100000] loss 1.760 (pi 1.645 v 0.092 q 0.015 c 0.016) | plies 102 decisive 77% | buffer 200000 steps 111856 | 118.5 g/min eta 5.4h
[61850/100000] loss 1.764 (pi 1.649 v 0.092 q 0.014 c 0.017) | plies 102 decisive 76% | buffer 200000 steps 111901 | 118.5 g/min eta 5.4h
[61875/100000] loss 1.763 (pi 1.649 v 0.091 q 0.014 c 0.016) | plies 103 decisive 78% | buffer 200000 steps 111946 | 118.5 g/min eta 5.4h
[61900/100000] loss 1.759 (pi 1.646 v 0.091 q 0.014 c 0.016) | plies 105 decisive 76% | buffer 200000 steps 111993 | 118.5 g/min eta 5.4h
[61925/100000] loss 1.753 (pi 1.639 v 0.091 q 0.014 c 0.016) | plies 106 decisive 74% | buffer 200000 steps 112041 | 118.5 g/min eta 5.4h
[61950/100000] loss 1.756 (pi 1.641 v 0.092 q 0.014 c 0.016) | plies 106 decisive 73% | buffer 200000 steps 112081 | 118.5 g/min eta 5.4h
[61975/100000] loss 1.759 (pi 1.646 v 0.091 q 0.015 c 0.016) | plies 106 decisive 72% | buffer 200000 steps 112125 | 118.5 g/min eta 5.3h
[62000/100000] loss 1.759 (pi 1.646 v 0.091 q 0.014 c 0.016) | plies 105 decisive 73% | buffer 200000 steps 112167 | 118.5 g/min eta 5.3h
  EVAL @62000: q-greedy 8-16-0 | policy-greedy 11-13-0 | search 8-0-0 (eval 23s)
[62025/100000] loss 1.766 (pi 1.652 v 0.092 q 0.015 c 0.016) | plies 104 decisive 74% | buffer 200000 steps 112210 | 118.4 g/min eta 5.3h
[62050/100000] loss 1.763 (pi 1.648 v 0.092 q 0.015 c 0.016) | plies 106 decisive 72% | buffer 200000 steps 112256 | 118.4 g/min eta 5.3h
[62075/100000] loss 1.757 (pi 1.642 v 0.092 q 0.015 c 0.016) | plies 107 decisive 71% | buffer 200000 steps 112304 | 118.5 g/min eta 5.3h
[62100/100000] loss 1.766 (pi 1.650 v 0.092 q 0.015 c 0.017) | plies 106 decisive 73% | buffer 200000 steps 112346 | 118.5 g/min eta 5.3h
[62125/100000] loss 1.764 (pi 1.649 v 0.092 q 0.015 c 0.017) | plies 106 decisive 74% | buffer 200000 steps 112391 | 118.5 g/min eta 5.3h
[62150/100000] loss 1.766 (pi 1.650 v 0.093 q 0.015 c 0.017) | plies 106 decisive 73% | buffer 200000 steps 112436 | 118.5 g/min eta 5.3h
[62175/100000] loss 1.768 (pi 1.653 v 0.093 q 0.015 c 0.016) | plies 106 decisive 72% | buffer 200000 steps 112479 | 118.5 g/min eta 5.3h
[62200/100000] loss 1.769 (pi 1.653 v 0.093 q 0.015 c 0.017) | plies 106 decisive 72% | buffer 200000 steps 112518 | 118.5 g/min eta 5.3h
[62225/100000] loss 1.762 (pi 1.646 v 0.093 q 0.015 c 0.016) | plies 106 decisive 71% | buffer 200000 steps 112561 | 118.5 g/min eta 5.3h
[62250/100000] loss 1.754 (pi 1.638 v 0.093 q 0.015 c 0.017) | plies 104 decisive 73% | buffer 200000 steps 112602 | 118.5 g/min eta 5.3h
[62275/100000] loss 1.757 (pi 1.642 v 0.093 q 0.015 c 0.016) | plies 102 decisive 74% | buffer 200000 steps 112645 | 118.5 g/min eta 5.3h
[62300/100000] loss 1.758 (pi 1.643 v 0.093 q 0.014 c 0.016) | plies 103 decisive 74% | buffer 200000 steps 112691 | 118.5 g/min eta 5.3h
[62325/100000] loss 1.750 (pi 1.635 v 0.092 q 0.015 c 0.017) | plies 101 decisive 75% | buffer 200000 steps 112737 | 118.5 g/min eta 5.3h
[62350/100000] loss 1.752 (pi 1.637 v 0.092 q 0.015 c 0.017) | plies 101 decisive 76% | buffer 200000 steps 112784 | 118.5 g/min eta 5.3h
[62375/100000] loss 1.750 (pi 1.635 v 0.092 q 0.014 c 0.016) | plies 103 decisive 75% | buffer 200000 steps 112830 | 118.5 g/min eta 5.3h
[62400/100000] loss 1.760 (pi 1.646 v 0.092 q 0.014 c 0.016) | plies 104 decisive 76% | buffer 200000 steps 112875 | 118.5 g/min eta 5.3h
[62425/100000] loss 1.754 (pi 1.640 v 0.091 q 0.014 c 0.016) | plies 104 decisive 76% | buffer 200000 steps 112919 | 118.6 g/min eta 5.3h
[62450/100000] loss 1.761 (pi 1.647 v 0.092 q 0.014 c 0.016) | plies 104 decisive 76% | buffer 200000 steps 112961 | 118.5 g/min eta 5.3h
[62475/100000] loss 1.767 (pi 1.652 v 0.092 q 0.015 c 0.017) | plies 105 decisive 74% | buffer 200000 steps 113005 | 118.5 g/min eta 5.3h
[62500/100000] loss 1.762 (pi 1.646 v 0.092 q 0.015 c 0.017) | plies 104 decisive 74% | buffer 200000 steps 113046 | 118.6 g/min eta 5.3h
[62525/100000] loss 1.755 (pi 1.640 v 0.092 q 0.015 c 0.017) | plies 106 decisive 72% | buffer 200000 steps 113087 | 118.6 g/min eta 5.3h
[62550/100000] loss 1.751 (pi 1.636 v 0.092 q 0.015 c 0.017) | plies 104 decisive 72% | buffer 200000 steps 113131 | 118.6 g/min eta 5.3h
[62575/100000] loss 1.751 (pi 1.635 v 0.093 q 0.015 c 0.017) | plies 103 decisive 72% | buffer 200000 steps 113177 | 118.5 g/min eta 5.3h
[62600/100000] loss 1.744 (pi 1.629 v 0.092 q 0.015 c 0.017) | plies 101 decisive 73% | buffer 200000 steps 113216 | 118.5 g/min eta 5.3h
[62625/100000] loss 1.752 (pi 1.638 v 0.092 q 0.015 c 0.016) | plies 102 decisive 74% | buffer 200000 steps 113264 | 118.5 g/min eta 5.3h
[62650/100000] loss 1.755 (pi 1.641 v 0.091 q 0.015 c 0.016) | plies 102 decisive 74% | buffer 200000 steps 113310 | 118.6 g/min eta 5.3h
[62675/100000] loss 1.755 (pi 1.640 v 0.092 q 0.015 c 0.016) | plies 101 decisive 76% | buffer 200000 steps 113352 | 118.6 g/min eta 5.2h
[62700/100000] loss 1.754 (pi 1.639 v 0.092 q 0.014 c 0.016) | plies 102 decisive 76% | buffer 200000 steps 113398 | 118.6 g/min eta 5.2h
[62725/100000] loss 1.752 (pi 1.637 v 0.093 q 0.014 c 0.016) | plies 101 decisive 76% | buffer 200000 steps 113440 | 118.6 g/min eta 5.2h
[62750/100000] loss 1.759 (pi 1.643 v 0.094 q 0.015 c 0.016) | plies 103 decisive 76% | buffer 200000 steps 113485 | 118.6 g/min eta 5.2h
[62775/100000] loss 1.763 (pi 1.647 v 0.093 q 0.015 c 0.016) | plies 102 decisive 77% | buffer 200000 steps 113530 | 118.6 g/min eta 5.2h
[62800/100000] loss 1.760 (pi 1.643 v 0.093 q 0.015 c 0.016) | plies 104 decisive 76% | buffer 200000 steps 113575 | 118.6 g/min eta 5.2h
[62825/100000] loss 1.755 (pi 1.639 v 0.093 q 0.015 c 0.016) | plies 103 decisive 76% | buffer 200000 steps 113615 | 118.6 g/min eta 5.2h
[62850/100000] loss 1.758 (pi 1.643 v 0.092 q 0.015 c 0.016) | plies 103 decisive 74% | buffer 200000 steps 113656 | 118.6 g/min eta 5.2h
[62875/100000] loss 1.760 (pi 1.644 v 0.093 q 0.015 c 0.016) | plies 103 decisive 76% | buffer 200000 steps 113698 | 118.6 g/min eta 5.2h
[62900/100000] loss 1.756 (pi 1.640 v 0.093 q 0.015 c 0.016) | plies 102 decisive 76% | buffer 200000 steps 113742 | 118.6 g/min eta 5.2h
[62925/100000] loss 1.749 (pi 1.632 v 0.094 q 0.015 c 0.016) | plies 100 decisive 78% | buffer 200000 steps 113780 | 118.6 g/min eta 5.2h
[62950/100000] loss 1.752 (pi 1.635 v 0.095 q 0.015 c 0.016) | plies 98 decisive 80% | buffer 200000 steps 113822 | 118.6 g/min eta 5.2h
[62975/100000] loss 1.749 (pi 1.631 v 0.095 q 0.015 c 0.016) | plies 97 decisive 80% | buffer 200000 steps 113860 | 118.6 g/min eta 5.2h
[63000/100000] loss 1.751 (pi 1.633 v 0.095 q 0.015 c 0.016) | plies 96 decisive 81% | buffer 200000 steps 113904 | 118.6 g/min eta 5.2h
  EVAL @63000: q-greedy 4-20-0 | policy-greedy 4-20-0 | search 8-0-0 (eval 23s)
[63025/100000] loss 1.758 (pi 1.639 v 0.096 q 0.015 c 0.016) | plies 100 decisive 78% | buffer 200000 steps 113954 | 118.5 g/min eta 5.2h
[63050/100000] loss 1.749 (pi 1.632 v 0.094 q 0.015 c 0.016) | plies 101 decisive 77% | buffer 200000 steps 113999 | 118.5 g/min eta 5.2h
[63075/100000] loss 1.752 (pi 1.636 v 0.094 q 0.014 c 0.016) | plies 101 decisive 77% | buffer 200000 steps 114042 | 118.6 g/min eta 5.2h
[63100/100000] loss 1.747 (pi 1.630 v 0.094 q 0.014 c 0.016) | plies 101 decisive 78% | buffer 200000 steps 114086 | 118.6 g/min eta 5.2h
[63125/100000] loss 1.747 (pi 1.629 v 0.095 q 0.014 c 0.016) | plies 105 decisive 74% | buffer 200000 steps 114133 | 118.6 g/min eta 5.2h
[63150/100000] loss 1.741 (pi 1.625 v 0.093 q 0.014 c 0.016) | plies 107 decisive 72% | buffer 200000 steps 114180 | 118.6 g/min eta 5.2h
[63175/100000] loss 1.751 (pi 1.633 v 0.094 q 0.015 c 0.016) | plies 109 decisive 70% | buffer 200000 steps 114224 | 118.6 g/min eta 5.2h
[63200/100000] loss 1.751 (pi 1.634 v 0.094 q 0.015 c 0.016) | plies 111 decisive 67% | buffer 200000 steps 114269 | 118.6 g/min eta 5.2h
[63225/100000] loss 1.750 (pi 1.634 v 0.094 q 0.015 c 0.016) | plies 108 decisive 69% | buffer 200000 steps 114311 | 118.6 g/min eta 5.2h
[63250/100000] loss 1.758 (pi 1.642 v 0.093 q 0.015 c 0.016) | plies 106 decisive 70% | buffer 200000 steps 114353 | 118.6 g/min eta 5.2h
[63275/100000] loss 1.755 (pi 1.640 v 0.093 q 0.014 c 0.016) | plies 108 decisive 69% | buffer 200000 steps 114396 | 118.6 g/min eta 5.2h
[63300/100000] loss 1.757 (pi 1.641 v 0.093 q 0.014 c 0.016) | plies 107 decisive 70% | buffer 200000 steps 114443 | 118.6 g/min eta 5.2h
[63325/100000] loss 1.749 (pi 1.634 v 0.093 q 0.014 c 0.016) | plies 105 decisive 72% | buffer 200000 steps 114484 | 118.6 g/min eta 5.2h
[63350/100000] loss 1.747 (pi 1.632 v 0.093 q 0.014 c 0.016) | plies 105 decisive 72% | buffer 200000 steps 114532 | 118.6 g/min eta 5.2h
[63375/100000] loss 1.748 (pi 1.633 v 0.092 q 0.014 c 0.016) | plies 103 decisive 75% | buffer 200000 steps 114573 | 118.6 g/min eta 5.1h
[63400/100000] loss 1.749 (pi 1.634 v 0.092 q 0.014 c 0.016) | plies 103 decisive 76% | buffer 200000 steps 114619 | 118.6 g/min eta 5.1h
[63425/100000] loss 1.748 (pi 1.632 v 0.094 q 0.014 c 0.016) | plies 103 decisive 76% | buffer 200000 steps 114665 | 118.6 g/min eta 5.1h
[63450/100000] loss 1.742 (pi 1.626 v 0.093 q 0.014 c 0.016) | plies 105 decisive 76% | buffer 200000 steps 114711 | 118.6 g/min eta 5.1h
[63475/100000] loss 1.733 (pi 1.617 v 0.094 q 0.015 c 0.016) | plies 106 decisive 74% | buffer 200000 steps 114758 | 118.6 g/min eta 5.1h
[63500/100000] loss 1.735 (pi 1.619 v 0.093 q 0.014 c 0.016) | plies 108 decisive 72% | buffer 200000 steps 114804 | 118.6 g/min eta 5.1h
[63525/100000] loss 1.737 (pi 1.622 v 0.093 q 0.014 c 0.016) | plies 109 decisive 72% | buffer 200000 steps 114848 | 118.6 g/min eta 5.1h
[63550/100000] loss 1.741 (pi 1.626 v 0.092 q 0.014 c 0.016) | plies 107 decisive 74% | buffer 200000 steps 114894 | 118.6 g/min eta 5.1h
[63575/100000] loss 1.744 (pi 1.630 v 0.092 q 0.014 c 0.016) | plies 109 decisive 72% | buffer 200000 steps 114938 | 118.6 g/min eta 5.1h
[63600/100000] loss 1.742 (pi 1.628 v 0.092 q 0.014 c 0.016) | plies 106 decisive 74% | buffer 200000 steps 114984 | 118.6 g/min eta 5.1h
[63625/100000] loss 1.735 (pi 1.621 v 0.092 q 0.014 c 0.016) | plies 106 decisive 76% | buffer 200000 steps 115024 | 118.6 g/min eta 5.1h
[63650/100000] loss 1.737 (pi 1.622 v 0.093 q 0.014 c 0.016) | plies 105 decisive 75% | buffer 200000 steps 115070 | 118.6 g/min eta 5.1h
[63675/100000] loss 1.737 (pi 1.622 v 0.093 q 0.014 c 0.016) | plies 103 decisive 76% | buffer 200000 steps 115108 | 118.6 g/min eta 5.1h
[63700/100000] loss 1.737 (pi 1.622 v 0.092 q 0.014 c 0.015) | plies 102 decisive 76% | buffer 200000 steps 115152 | 118.6 g/min eta 5.1h
